source_id,language,factorization,seed,selected_context_order,line_index,token_index,previous_plaintext_token,plaintext_token,previous_variant_index,current_variant_index,delta_bits,events,delta_bits_per_event,token_markov_better,train_plain_previous_frequency,train_plain_current_frequency,train_plain_bigram_frequency,train_plain_conditional_probability,train_plain_previous_distinct_next_types,train_plain_previous_transition_concentration,train_cipher_previous_frequency,train_cipher_current_frequency,train_cipher_bigram_frequency,train_cipher_conditional_probability,train_cipher_previous_distinct_next_types,train_cipher_previous_transition_concentration,train_variant_bigram_frequency,train_variant_conditional_probability
french_profiterole_ud218,French,1x16,40814041442,1,894,6,l,ad,8,11,1.3277042828295755,5,0.2655408565659151,False,251,220,14,0.055776892430278883,86,0.08366533864541832,18,9,0,0.0,18,0.05555555555555555,49,0.06380208333333333
french_profiterole_ud218,French,1x16,40814041442,1,894,7,ad,tresturnet,11,1,2.5610067528031095,13,0.19700051944639305,False,220,1,0,0.0,131,0.04128440366972477,9,0,0,0.0,9,0.1111111111111111,41,0.05481283422459893
french_profiterole_ud218,French,1x16,40814041442,1,894,8,tresturnet,mort,1,7,-0.36518561103722114,7,-0.05216937300531731,True,1,46,0,0.0,0,0.0,0,1,0,0.0,0,0.0,50,0.06622516556291391
french_profiterole_ud218,French,1x16,40814041442,1,901,1,met,sei,13,2,-0.9938734374812164,6,-0.16564557291353607,True,12,14,1,0.08333333333333333,11,0.16666666666666666,1,2,0,0.0,1,1.0,40,0.05706134094151213
french_profiterole_ud218,French,1x16,40814041442,1,901,2,sei,sur,2,1,0.33818304962710677,6,0.056363841604517795,False,14,35,1,0.07692307692307693,10,0.23076923076923078,2,2,0,0.0,2,0.5,40,0.049689440993788817
french_profiterole_ud218,French,1x16,40814041442,1,901,3,sur,piez,1,12,-1.3796648261364375,7,-0.19709497516234822,True,35,12,0,0.0,16,0.42857142857142855,2,1,0,0.0,2,0.5,54,0.07152317880794702
french_profiterole_ud218,French,1x16,40814041442,1,904,1,dedevant,lui,2,13,-2.288932608096573,6,-0.3814887680160955,True,5,24,1,0.25,4,0.25,1,3,0,0.0,1,1.0,40,0.049689440993788817
french_profiterole_ud218,French,1x16,40814041442,1,904,2,lui,ad,13,9,0.8661466764768431,5,0.1732293352953686,False,24,220,0,0.0,20,0.05,3,18,0,0.0,3,0.3333333333333333,57,0.08131241084165478
french_profiterole_ud218,French,1x16,40814041442,1,904,3,ad,une,9,0,0.12127188651012766,6,0.020211981085021275,False,220,22,1,0.0045871559633027525,131,0.04128440366972477,18,1,0,0.0,17,0.058823529411764705,38,0.052054794520547946
french_profiterole_ud218,French,1x16,40814041442,1,904,4,une,perre,0,13,2.5610067528031095,8,0.3201258441003887,False,22,3,1,0.045454545454545456,21,0.09090909090909091,1,0,0,0.0,1,1.0,51,0.06580645161290323
french_profiterole_ud218,French,1x16,40814041442,1,904,5,perre,byse,13,5,1.5610067528031166,7,0.22300096468615951,False,3,0,0,0.0,2,0.5,0,0,0,0.0,0,0.0,47,0.06704707560627675
french_profiterole_ud218,French,1x16,40814041442,1,911,1,quant,jo,7,2,1.4558650628683303,5,0.29117301257366607,False,27,46,0,0.0,16,0.14814814814814814,1,1,0,0.0,1,1.0,50,0.06435006435006435
french_profiterole_ud218,French,1x16,40814041442,1,911,2,jo,mei,2,11,2.5610067528031095,6,0.42683445880051823,False,46,15,0,0.0,28,0.17391304347826086,1,0,0,0.0,1,1.0,43,0.05341614906832298
french_profiterole_ud218,French,1x16,40814041442,1,911,3,mei,perd,11,3,1.5610067528031095,7,0.22300096468615851,False,15,0,0,0.0,11,0.16666666666666666,0,0,0,0.0,0,0.0,41,0.05481283422459893
french_profiterole_ud218,French,1x16,40814041442,1,911,4,perd,de,3,10,-0.17120553993517795,5,-0.03424110798703559,True,0,359,0,0.0,0,0.0,0,24,0,0.0,0,0.0,48,0.06391478029294274
french_profiterole_ud218,French,1x16,40814041442,1,911,5,de,vos,10,3,0.49876696088039374,6,0.08312782681339896,False,359,73,4,0.011142061281337047,155,0.14484679665738162,24,4,0,0.0,23,0.08333333333333333,53,0.06838709677419355
french_profiterole_ud218,French,1x16,40814041442,1,911,6,vos,nen,3,0,0.18315473143120187,6,0.03052578857186698,False,73,25,0,0.0,49,0.09722222222222222,4,1,0,0.0,4,0.25,56,0.07456724367509987
french_profiterole_ud218,French,1x16,40814041442,1,911,7,nen,ai,0,8,-1.0533541724480173,5,-0.21067083448960347,True,25,17,2,0.08,12,0.36,1,2,0,0.0,1,1.0,45,0.05806451612903226
french_profiterole_ud218,French,1x16,40814041442,1,911,8,ai,mais,8,12,-1.6517891618576854,7,-0.23596988026538362,True,17,36,0,0.0,14,0.125,2,3,0,0.0,2,0.5,38,0.049479166666666664
french_profiterole_ud218,French,1x16,40814041442,1,911,9,mais,cure,12,1,-2.465826124898598,7,-0.352260874985514,True,36,2,0,0.0,24,0.14285714285714285,3,1,0,0.0,3,0.3333333333333333,52,0.06624203821656051
french_profiterole_ud218,French,1x16,40814041442,1,916,1,rollant,ferit,14,9,2.5610067528031095,8,0.3201258441003887,False,75,1,1,0.01694915254237288,43,0.06779661016949153,4,0,0,0.0,3,0.3333333333333333,59,0.07804232804232804
french_profiterole_ud218,French,1x16,40814041442,1,916,2,ferit,en,9,11,-0.632760435612326,5,-0.12655208712246518,True,1,407,1,1.0,1,1.0,0,24,0,0.0,0,0.0,43,0.0589041095890411
french_profiterole_ud218,French,1x16,40814041442,1,916,3,en,le,11,13,0.5081360799982004,5,0.10162721599964009,False,407,324,38,0.09336609336609336,187,0.09336609336609336,24,22,0,0.0,24,0.041666666666666664,39,0.05213903743315508
french_profiterole_ud218,French,1x16,40814041442,1,916,4,le,perrun,13,10,2.5610067528031095,9,0.2845563058670122,False,324,3,2,0.006172839506172839,171,0.05246913580246913,22,0,0,0.0,22,0.045454545454545456,63,0.0898716119828816
french_profiterole_ud218,French,1x16,40814041442,1,916,5,perrun,de,10,7,0.08860985317538983,5,0.017721970635077966,False,3,359,0,0.0,0,0.0,0,17,0,0.0,0,0.0,43,0.05548387096774193
french_profiterole_ud218,French,1x16,40814041442,1,916,6,de,sardonie,7,5,2.6054008721615602,11,0.23685462474196003,False,359,0,0,0.0,155,0.14484679665738162,17,0,0,0.0,16,0.11764705882352941,65,0.08365508365508366
french_profiterole_ud218,French,1x16,40814041442,1,919,1,ne,n,1,12,0.5814128533503258,4,0.14535321333758144,False,200,105,1,0.005,128,0.05,11,10,0,0.0,11,0.09090909090909091,54,0.07152317880794702
french_profiterole_ud218,French,1x16,40814041442,1,919,2,n,esgrunie,12,5,2.639009264804386,11,0.2399099331640351,False,105,0,0,0.0,21,0.3523809523809524,10,0,0,0.0,9,0.2,47,0.05987261146496815
french_profiterole_ud218,French,1x16,40814041442,1,928,1,jo,l,13,5,1.048108352811747,4,0.26202708820293674,False,46,251,4,0.08695652173913043,28,0.17391304347826086,1,16,0,0.0,1,1.0,47,0.06704707560627675
french_profiterole_ud218,French,1x16,40814041442,1,928,2,l,en,5,15,-0.04172023649407208,5,-0.008344047298814416,True,251,407,17,0.06772908366533864,86,0.08366533864541832,16,27,0,0.0,16,0.0625,57,0.07098381070983811
french_profiterole_ud218,French,1x16,40814041442,1,928,3,en,cunquis,15,14,2.5610067528031095,10,0.25610067528031094,False,407,7,5,0.012285012285012284,187,0.09336609336609336,27,0,0,0.0,27,0.037037037037037035,36,0.047936085219707054
french_profiterole_ud218,French,1x16,40814041442,1,928,4,cunquis,normandie,14,7,1.5610067528031095,12,0.1300838960669258,False,7,0,0,0.0,4,0.5,0,0,0,0.0,0,0.0,53,0.0701058201058201
french_profiterole_ud218,French,1x16,40814041442,1,928,5,normandie,la,7,9,-0.6075252454090876,5,-0.12150504908181751,True,0,201,0,0.0,0,0.0,0,9,0,0.0,0,0.0,46,0.059202059202059204
french_profiterole_ud218,French,1x16,40814041442,1,928,6,la,franche,9,10,2.561006752803113,10,0.25610067528031133,False,201,1,0,0.0,117,0.06467661691542288,9,0,0,0.0,9,0.1111111111111111,46,0.06301369863013699
french_profiterole_ud218,French,1x16,40814041442,1,935,1,mielz,voeill,6,2,1.5610067528031095,9,0.17344519475590106,False,6,3,1,0.16666666666666666,6,0.16666666666666666,0,0,0,0.0,0,0.0,54,0.07228915662650602
french_profiterole_ud218,French,1x16,40814041442,1,935,2,voeill,murir,2,5,1.561006752803113,8,0.19512584410038913,False,3,7,1,0.3333333333333333,3,0.3333333333333333,0,0,0,0.0,0,0.0,54,0.0670807453416149
french_profiterole_ud218,French,1x16,40814041442,1,935,3,murir,qu,5,7,0.279437924048926,5,0.055887584809785194,False,7,68,0,0.0,5,0.2,0,3,0,0.0,0,0.0,50,0.062266500622665005
french_profiterole_ud218,French,1x16,40814041442,1,935,4,qu,entre,7,13,2.5610067528031095,8,0.3201258441003887,False,68,8,0,0.0,11,0.6617647058823529,3,0,0,0.0,3,0.3333333333333333,41,0.05276705276705277
french_profiterole_ud218,French,1x16,40814041442,1,935,5,entre,paiens,13,6,-6.31991046392999,9,-0.7022122737699988,True,8,9,0,0.0,6,0.375,0,1,0,0.0,0,0.0,42,0.05991440798858773
french_profiterole_ud218,French,1x16,40814041442,1,935,6,paiens,remaigne,6,5,-8.914440754890853,11,-0.8104037049900775,True,9,2,0,0.0,8,0.125,1,1,0,0.0,1,1.0,54,0.07228915662650602
french_profiterole_ud218,French,1x16,40814041442,1,942,1,cuntre,ciel,12,8,-6.325354302896887,7,-0.9036220432709838,True,14,8,0,0.0,8,0.42857142857142855,0,1,0,0.0,0,0.0,36,0.045859872611464965
french_profiterole_ud218,French,1x16,40814041442,1,942,2,ciel,amunt,8,1,-3.45987600872912,8,-0.43248450109114,True,8,5,0,0.0,7,0.14285714285714285,1,1,0,0.0,1,1.0,64,0.08333333333333333
french_profiterole_ud218,French,1x16,40814041442,1,942,3,amunt,est,1,13,-0.3894829763024781,6,-0.06491382938374635,True,5,228,0,0.0,4,0.25,1,14,0,0.0,1,1.0,41,0.054304635761589407
french_profiterole_ud218,French,1x16,40814041442,1,942,4,est,resortie,13,13,2.5610067528031095,11,0.23281879570937358,False,228,0,0,0.0,119,0.10666666666666667,14,0,0,0.0,14,0.07142857142857142,43,0.06134094151212553
french_profiterole_ud218,French,1x16,40814041442,1,944,1,e,durendal,6,5,2.5610067528031095,11,0.23281879570937358,False,509,6,3,0.005893909626719057,266,0.04518664047151277,24,0,0,0.0,24,0.041666666666666664,54,0.07228915662650602
french_profiterole_ud218,French,1x16,40814041442,1,944,2,durendal,cum,5,11,-0.6172728587451939,6,-0.10287880979086565,True,6,25,1,0.16666666666666666,6,0.16666666666666666,0,2,0,0.0,0,0.0,38,0.047322540473225407
french_profiterole_ud218,French,1x16,40814041442,1,944,3,cum,es,11,5,2.5610067528031113,5,0.5122013505606222,False,25,2,1,0.04,16,0.36,2,0,0,0.0,2,0.5,52,0.06951871657754011
french_profiterole_ud218,French,1x16,40814041442,1,944,4,es,bele,5,14,1.561006752803113,7,0.22300096468615901,False,2,2,1,0.5,2,0.5,0,0,0,0.0,0,0.0,56,0.06973848069738481
french_profiterole_ud218,French,1x16,40814041442,1,944,5,bele,e,14,1,-0.12589496108216203,4,-0.03147374027054051,True,2,509,1,1.0,1,1.0,0,36,0,0.0,0,0.0,44,0.0582010582010582
french_profiterole_ud218,French,1x16,40814041442,1,944,6,e,seintisme,1,3,2.5610067528031166,12,0.21341722940025973,False,509,0,0,0.0,266,0.04518664047151277,36,0,0,0.0,36,0.027777777777777776,44,0.05827814569536424
french_profiterole_ud218,French,1x16,40814041442,1,951,1,e,li,5,10,0.6718837318162265,5,0.13437674636324531,False,509,410,18,0.03536345776031434,266,0.04518664047151277,40,23,0,0.0,39,0.05,37,0.0460772104607721
french_profiterole_ud218,French,1x16,40814041442,1,951,2,li,empereres,10,2,-12.81402893426067,12,-1.0678357445217224,True,410,9,8,0.01951219512195122,182,0.1073170731707317,23,1,0,0.0,21,0.08695652173913043,43,0.05548387096774193
french_profiterole_ud218,French,1x16,40814041442,1,951,3,empereres,en,2,3,0.28650112658464444,5,0.05730022531692889,False,9,407,1,0.1111111111111111,9,0.1111111111111111,1,22,0,0.0,1,1.0,51,0.06335403726708075
french_profiterole_ud218,French,1x16,40814041442,1,951,4,en,est,3,0,-0.24792043841420863,6,-0.04132007306903477,True,407,228,14,0.0343980343980344,187,0.09336609336609336,22,14,0,0.0,22,0.045454545454545456,56,0.07456724367509987
french_profiterole_ud218,French,1x16,40814041442,1,951,5,est,e,0,14,1.3452101323382166,4,0.33630253308455416,False,228,509,3,0.013333333333333334,119,0.10666666666666667,14,21,0,0.0,13,0.07692307692307693,45,0.05806451612903226
french_profiterole_ud218,French,1x16,40814041442,1,951,6,e,ber,14,2,-0.47310476679741953,6,-0.07885079446623659,True,509,7,0,0.0,266,0.04518664047151277,21,1,0,0.0,21,0.047619047619047616,43,0.056878306878306875
french_profiterole_ud218,French,1x16,40814041442,1,951,7,ber,e,2,11,-0.28313907996215626,4,-0.07078476999053906,True,7,509,1,0.3333333333333333,3,0.3333333333333333,1,40,0,0.0,0,0.0,43,0.05341614906832298
french_profiterole_ud218,French,1x16,40814041442,1,951,8,e,riches,11,3,2.5793852821179684,9,0.2865983646797743,False,509,2,0,0.0,266,0.04518664047151277,40,0,0,0.0,39,0.05,41,0.05481283422459893
french_profiterole_ud218,French,1x16,40814041442,1,958,1,pur,ço,0,1,0.2970000991257109,5,0.05940001982514218,False,35,58,3,0.08571428571428572,26,0.11428571428571428,1,4,0,0.0,1,1.0,45,0.05806451612903226
french_profiterole_ud218,French,1x16,40814041442,1,958,2,ço,l,1,12,0.9278690624565922,4,0.23196726561414804,False,58,251,0,0.0,22,0.2413793103448276,4,16,0,0.0,4,0.25,54,0.07152317880794702
french_profiterole_ud218,French,1x16,40814041442,1,958,3,l,ad,12,12,1.299667513278001,5,0.25993350265560017,False,251,220,14,0.055776892430278883,86,0.08366533864541832,16,7,0,0.0,16,0.0625,58,0.07388535031847134
french_profiterole_ud218,French,1x16,40814041442,1,958,4,ad,fait,12,14,-1.182233697668055,7,-0.16889052823829356,True,220,38,9,0.04128440366972477,131,0.04128440366972477,7,3,0,0.0,7,0.14285714285714285,51,0.06496815286624204
french_profiterole_ud218,French,1x16,40814041442,1,958,5,fait,que,14,6,0.7417002693977572,6,0.12361671156629288,False,38,118,1,0.02857142857142857,31,0.05714285714285714,3,7,0,0.0,3,0.3333333333333333,45,0.05952380952380952
french_profiterole_ud218,French,1x16,40814041442,1,958,6,que,il,6,8,-0.12561063802661465,5,-0.02512212760532293,True,118,140,13,0.11016949152542373,66,0.11016949152542373,7,13,0,0.0,7,0.14285714285714285,42,0.05622489959839357
french_profiterole_ud218,French,1x16,40814041442,1,958,7,il,voelt,8,2,2.5610067528031095,8,0.3201258441003887,False,140,5,0,0.0,76,0.09285714285714286,13,0,0,0.0,13,0.07692307692307693,43,0.055989583333333336
french_profiterole_ud218,French,1x16,40814041442,1,958,8,voelt,veirement,2,15,-13.685181550247442,12,-1.1404317958539536,True,5,5,0,0.0,5,0.2,0,1,0,0.0,0,0.0,42,0.05217391304347826
french_profiterole_ud218,French,1x16,40814041442,1,958,9,veirement,que,15,2,0.04398790416984788,6,0.007331317361641314,False,5,118,1,0.3333333333333333,3,0.3333333333333333,1,6,0,0.0,0,0.0,56,0.07456724367509987
french_profiterole_ud218,French,1x16,40814041442,1,958,10,que,carles,2,8,-2.588668437906998,9,-0.2876298264341109,True,118,43,6,0.05084745762711865,66,0.11016949152542373,6,2,0,0.0,6,0.16666666666666666,57,0.07080745341614907
french_profiterole_ud218,French,1x16,40814041442,1,958,11,carles,diet,8,0,2.5610067528031095,7,0.36585810754330134,False,43,0,0,0.0,27,0.1282051282051282,2,0,0,0.0,2,0.5,42,0.0546875
french_profiterole_ud218,French,1x16,40814041442,1,958,12,diet,e,0,12,-0.08810445368956898,4,-0.022026113422392246,True,0,509,0,0.0,0,0.0,0,33,0,0.0,0,0.0,39,0.05032258064516129
french_profiterole_ud218,French,1x16,40814041442,1,958,13,e,trestute,12,9,2.561006752803113,11,0.23281879570937392,False,509,3,2,0.003929273084479371,266,0.04518664047151277,33,0,0,0.0,33,0.030303030303030304,54,0.06878980891719745
french_profiterole_ud218,French,1x16,40814041442,1,958,14,trestute,sa,9,13,0.22190324982557108,5,0.04438064996511422,False,3,59,0,0.0,2,0.5,0,2,0,0.0,0,0.0,46,0.06301369863013699
french_profiterole_ud218,French,1x16,40814041442,1,958,15,sa,gent,13,12,2.5610067528031095,7,0.36585810754330134,False,59,26,7,0.11864406779661017,32,0.11864406779661017,2,0,0,0.0,2,0.5,43,0.06134094151212553
french_profiterole_ud218,French,1x16,40814041442,1,958,16,gent,li,12,10,-0.346494797498627,5,-0.0692989594997254,True,26,410,0,0.0,18,0.13043478260869565,0,23,0,0.0,0,0.0,47,0.05987261146496815
french_profiterole_ud218,French,1x16,40814041442,1,958,17,li,gentilz,10,0,2.6281209486616497,10,0.26281209486616497,False,410,5,1,0.0024390243902439024,182,0.1073170731707317,23,0,0,0.0,21,0.08695652173913043,45,0.05806451612903226
french_profiterole_ud218,French,1x16,40814041442,1,958,18,gentilz,quens,0,7,1.561006752803113,8,0.19512584410038913,False,5,38,1,0.2,3,0.4,0,0,0,0.0,0,0.0,54,0.0696774193548387
french_profiterole_ud218,French,1x16,40814041442,1,958,19,quens,qu,7,7,0.279437924048926,5,0.055887584809785194,False,38,68,0,0.0,14,0.5294117647058824,0,3,0,0.0,0,0.0,58,0.07464607464607464
french_profiterole_ud218,French,1x16,40814041442,1,958,20,qu,il,7,15,0.5214695167788133,5,0.10429390335576265,False,68,140,45,0.6617647058823529,11,0.6617647058823529,3,5,0,0.0,3,0.3333333333333333,47,0.06048906048906049
french_profiterole_ud218,French,1x16,40814041442,1,958,21,il,fut,15,8,0.06587974275750419,6,0.010979957126250698,False,140,22,0,0.0,76,0.09285714285714286,5,2,0,0.0,5,0.2,40,0.05326231691078562
french_profiterole_ud218,French,1x16,40814041442,1,958,22,fut,mort,8,5,-1.0744703034032472,7,-0.1534957576290353,True,22,46,0,0.0,17,0.09523809523809523,2,4,0,0.0,2,0.5,43,0.055989583333333336
french_profiterole_ud218,French,1x16,40814041442,1,958,23,mort,cunquerant,5,9,2.5610067528031095,13,0.19700051944639305,False,46,0,0,0.0,31,0.15555555555555556,4,0,0,0.0,4,0.25,47,0.058530510585305104
french_profiterole_ud218,French,1x16,40814041442,1,979,1,ensembl,od,14,4,2.5610067528031095,5,0.5122013505606219,False,9,21,8,0.8888888888888888,2,0.8888888888888888,1,0,0,0.0,1,1.0,46,0.06084656084656084
french_profiterole_ud218,French,1x16,40814041442,1,979,2,od,els,4,1,1.5610067528031113,6,0.2601677921338519,False,21,12,3,0.14285714285714285,11,0.23809523809523808,0,0,0,0.0,0,0.0,51,0.06614785992217899
french_profiterole_ud218,French,1x16,40814041442,1,979,3,els,sent,1,11,-0.6205766911411477,7,-0.08865381302016395,True,12,7,0,0.0,10,0.18181818181818182,0,1,0,0.0,0,0.0,54,0.07152317880794702
french_profiterole_ud218,French,1x16,40814041442,1,979,4,sent,gabriel,11,6,2.5610067528031166,10,0.25610067528031166,False,7,1,0,0.0,4,0.5,1,0,0,0.0,1,1.0,54,0.07219251336898395
french_profiterole_ud218,French,1x16,40814041442,1,979,5,gabriel,i,6,13,0.7115823241078054,4,0.17789558102695135,False,1,177,0,0.0,1,1.0,0,4,0,0.0,0,0.0,48,0.0642570281124498
french_profiterole_ud218,French,1x16,40814041442,1,979,6,i,vint,13,0,2.561006752803113,7,0.3658581075433019,False,177,5,1,0.005649717514124294,76,0.3220338983050847,4,0,0,0.0,4,0.25,51,0.07275320970042796
french_profiterole_ud218,French,1x16,40814041442,1,981,1,morz,est,9,9,-0.3129583925139059,6,-0.05215973208565098,True,19,228,6,0.35294117647058826,12,0.35294117647058826,1,14,0,0.0,1,1.0,37,0.050684931506849315
french_profiterole_ud218,French,1x16,40814041442,1,981,2,est,rollant,9,7,-6.209629674374517,10,-0.6209629674374517,True,228,75,2,0.008888888888888889,119,0.10666666666666667,14,7,0,0.0,14,0.07142857142857142,40,0.0547945205479452
french_profiterole_ud218,French,1x16,40814041442,1,982,1,deus,en,0,6,0.09524805013031745,5,0.01904961002606349,False,32,407,1,0.03225806451612903,25,0.12903225806451613,3,30,0,0.0,3,0.3333333333333333,54,0.0696774193548387
french_profiterole_ud218,French,1x16,40814041442,1,982,2,en,ad,6,10,0.9374008199919768,5,0.18748016399839534,False,407,220,18,0.044226044226044224,187,0.09336609336609336,30,11,0,0.0,30,0.03333333333333333,44,0.058902275769745646
french_profiterole_ud218,French,1x16,40814041442,1,982,3,ad,l,10,14,0.9536111493451713,4,0.23840278733629283,False,220,251,2,0.009174311926605505,131,0.04128440366972477,11,18,0,0.0,11,0.09090909090909091,45,0.05806451612903226
french_profiterole_ud218,French,1x16,40814041442,1,982,4,l,anme,14,11,2.5610067528031095,7,0.36585810754330134,False,251,6,4,0.01593625498007968,86,0.08366533864541832,18,0,0,0.0,18,0.05555555555555555,46,0.06084656084656084
french_profiterole_ud218,French,1x16,40814041442,1,982,5,anme,en,11,0,-0.7972928111669066,5,-0.15945856223338134,True,6,407,0,0.0,3,0.6666666666666666,0,23,0,0.0,0,0.0,57,0.07620320855614973
french_profiterole_ud218,French,1x16,40814041442,1,982,6,en,les,0,7,-0.2657160423254741,6,-0.04428600705424568,True,407,220,8,0.019656019656019656,187,0.09336609336609336,23,18,0,0.0,23,0.043478260869565216,54,0.0696774193548387
french_profiterole_ud218,French,1x16,40814041442,1,982,7,les,cels,7,13,2.561006752803113,7,0.3658581075433019,False,220,11,0,0.0,140,0.045454545454545456,18,0,0,0.0,18,0.05555555555555555,41,0.05276705276705277
french_profiterole_ud218,French,1x16,40814041442,1,989,1,u,est,8,15,-1.4497323152497117,6,-0.24162205254161861,True,12,228,3,0.25,10,0.25,0,17,0,0.0,0,0.0,37,0.048177083333333336
french_profiterole_ud218,French,1x16,40814041442,1,989,2,est,otes,15,0,2.561006752803113,7,0.3658581075433019,False,228,1,0,0.0,119,0.10666666666666667,17,0,0,0.0,17,0.058823529411764705,54,0.07190412782956059
french_profiterole_ud218,French,1x16,40814041442,1,989,3,otes,e,0,11,-0.28313907996215626,4,-0.07078476999053906,True,1,509,0,0.0,1,1.0,0,40,0,0.0,0,0.0,53,0.06838709677419355
french_profiterole_ud218,French,1x16,40814041442,1,989,4,e,li,11,9,0.7817150950608056,5,0.15634301901216113,False,509,410,18,0.03536345776031434,266,0.04518664047151277,40,20,0,0.0,39,0.05,41,0.05481283422459893
french_profiterole_ud218,French,1x16,40814041442,1,989,5,li,quens,9,15,-1.8627554601108791,8,-0.2328444325138599,True,410,38,37,0.09024390243902439,182,0.1073170731707317,20,1,0,0.0,19,0.1,51,0.06986301369863014
french_profiterole_ud218,French,1x16,40814041442,1,989,6,quens,berengers,15,14,2.5610067528031166,12,0.21341722940025973,False,38,0,0,0.0,14,0.5294117647058824,1,0,0,0.0,1,1.0,36,0.047936085219707054
french_profiterole_ud218,French,1x16,40814041442,1,989,7,berengers,ive,14,2,1.561006752803113,6,0.26016779213385216,False,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,43,0.056878306878306875
french_profiterole_ud218,French,1x16,40814041442,1,989,8,ive,e,2,8,0.06014796171938741,4,0.015036990429846853,False,0,509,0,0.0,0,0.0,0,30,0,0.0,0,0.0,57,0.07080745341614907
french_profiterole_ud218,French,1x16,40814041442,1,989,9,e,ivorie,8,2,2.5610067528031095,9,0.2845563058670122,False,509,0,0,0.0,266,0.04518664047151277,30,0,0,0.0,30,0.03333333333333333,43,0.055989583333333336
french_profiterole_ud218,French,1x16,40814041442,1,989,10,ivorie,que,2,8,0.16835085066758637,6,0.028058475111264396,False,0,118,0,0.0,0,0.0,0,5,0,0.0,0,0.0,57,0.07080745341614907
french_profiterole_ud218,French,1x16,40814041442,1,989,11,que,jo,8,10,0.2252403715954756,5,0.04504807431909512,False,118,46,7,0.059322033898305086,66,0.11016949152542373,5,4,0,0.0,5,0.2,49,0.06380208333333333
french_profiterole_ud218,French,1x16,40814041442,1,989,12,jo,aveie,10,6,2.5610067528031095,8,0.3201258441003887,False,46,1,0,0.0,28,0.17391304347826086,4,0,0,0.0,4,0.25,42,0.05419354838709677
french_profiterole_ud218,French,1x16,40814041442,1,989,13,aveie,tant,6,2,-1.0972007258280048,7,-0.1567429608325721,True,1,35,0,0.0,0,0.0,0,2,0,0.0,0,0.0,54,0.07228915662650602
french_profiterole_ud218,French,1x16,40814041442,1,989,14,tant,chers,2,10,-2.312839408244697,8,-0.28910492603058713,True,35,2,0,0.0,29,0.08823529411764706,2,1,0,0.0,2,0.5,55,0.06832298136645963
french_profiterole_ud218,French,1x16,40814041442,1,990,1,qu,est,4,0,-0.24792043841420863,6,-0.04132007306903477,True,68,228,0,0.0,11,0.6617647058823529,1,14,0,0.0,1,1.0,56,0.07263294422827497
french_profiterole_ud218,French,1x16,40814041442,1,990,2,est,devenuz,0,0,2.561006752803113,10,0.25610067528031133,False,228,0,0,0.0,119,0.10666666666666667,14,0,0,0.0,13,0.07692307692307693,55,0.07096774193548387
french_profiterole_ud218,French,1x16,40814041442,1,990,3,devenuz,li,0,5,-0.2178720238833982,5,-0.04357440477667964,True,0,410,0,0.0,0,0.0,0,26,0,0.0,0,0.0,49,0.06322580645161291
french_profiterole_ud218,French,1x16,40814041442,1,990,4,li,guascuinz,5,7,2.5610067528031095,12,0.21341722940025912,False,410,0,0,0.0,182,0.1073170731707317,26,0,0,0.0,26,0.038461538461538464,50,0.062266500622665005
french_profiterole_ud218,French,1x16,40814041442,1,990,5,guascuinz,engeler,7,10,-14.793648854394721,10,-1.479364885439472,True,0,2,0,0.0,0,0.0,0,1,0,0.0,0,0.0,51,0.06563706563706563
french_profiterole_ud218,French,1x16,40814041442,1,990,6,engeler,sansun,10,5,1.561006752803113,9,0.17344519475590145,False,2,2,0,0.0,1,1.0,1,0,0,0.0,0,0.0,57,0.07354838709677419
french_profiterole_ud218,French,1x16,40814041442,1,990,7,sansun,li,5,1,-0.13463456654058348,5,-0.026926913308116696,True,2,410,0,0.0,0,0.0,0,23,0,0.0,0,0.0,54,0.06724782067247821
french_profiterole_ud218,French,1x16,40814041442,1,990,8,li,dux,1,4,0.305533188852138,6,0.050922198142023,False,410,14,9,0.02195121951219512,182,0.1073170731707317,23,1,0,0.0,23,0.043478260869565216,38,0.05033112582781457
french_profiterole_ud218,French,1x16,40814041442,1,990,9,dux,e,4,4,0.14708618779897265,4,0.03677154694974316,False,14,509,3,0.25,7,0.25,1,27,0,0.0,0,0.0,49,0.06355382619974059
french_profiterole_ud218,French,1x16,40814041442,1,990,10,e,anseïs,4,3,-14.31404299725853,9,-1.5904492219176145,True,509,2,0,0.0,266,0.04518664047151277,27,1,0,0.0,26,0.07407407407407407,39,0.05058365758754864
french_profiterole_ud218,French,1x16,40814041442,1,990,11,anseïs,li,3,1,0.8653654334594165,5,0.17307308669188332,False,2,410,0,0.0,2,0.5,1,23,0,0.0,1,1.0,36,0.047936085219707054
french_profiterole_ud218,French,1x16,40814041442,1,990,12,li,bers,1,10,2.5610067528031095,7,0.36585810754330134,False,410,4,3,0.007317073170731708,182,0.1073170731707317,23,0,0,0.0,23,0.043478260869565216,53,0.07019867549668875
french_profiterole_ud218,French,1x16,40814041442,1,994,1,tiret,sa,2,5,-0.18093102386343496,5,-0.03618620477268699,True,2,59,0,0.0,0,0.0,0,3,0,0.0,0,0.0,54,0.0670807453416149
french_profiterole_ud218,French,1x16,40814041442,1,994,2,sa,barbe,5,1,-5.027389744744317,8,-0.6284237180930397,True,59,14,5,0.0847457627118644,32,0.11864406779661017,3,2,0,0.0,3,0.3333333333333333,54,0.06724782067247821
